participantId,trialId,trialOrder,responseId,status,rejectReason,description,rejectTime,percentComplete,instruction,responsePrompt,answer,correctAnswer,duration,cleanedDuration,parameters_responseId,parameters_expLang,parameters_taskid,parameters_plateIndex,parameters_correctResponse,parameters_imagePath,parameters_conceptA,parameters_conceptB,parameters_colorA,parameters_colorB,parameters_mgLevel,parameters_usLevel,parameters_pairId,parameters_trialIndex,parameters_swapIndex,parameters_tallerSide,parameters_resetButtonLabel,parameters_seconds,parameters_title,parameters_message
"4d405c7f-9179-4aa0-899d-b6cd5833c13e","p10_s1_tl","157","choice","completed","undefined","undefined","undefined","100.00","undefined","","{""assignments"":{""concept_malade"":""MH"",""concept_en_colère"":""SC""},""conceptA"":{""id"":""concept_en_colère"",""text"":""en colère"",""chosenColorCode"":""SC""},""conceptB"":{""id"":""concept_malade"",""text"":""malade"",""chosenColorCode"":""MH""},""responseTime"":7845,""lastEditTime"":7845,""poolOrder"":0,""trialIndex"":42,""pairId"":""MG_LOW_US_HIGH_angry_sick_MH_SC"",""mgLevel"":""MG_LOW"",""usLevel"":""US_HIGH"",""leftColorCode"":""SC"",""rightColorCode"":""MH"",""swapIndex"":1,""tallerSide"":""left"",""baseTall"":150,""baseShort"":100,""jitter"":5,""tallHeight"":151,""shortHeight"":95,""leftHeight"":151,""rightHeight"":95}","undefined","9116","9116","undefined","undefined","undefined","undefined","undefined","undefined","en colère","malade","MH","SC","MG_LOW","US_HIGH","MG_LOW_US_HIGH_angry_sick_MH_SC","42","1","left","Effacer","undefined","undefined","undefined"
"4d405c7f-9179-4aa0-899d-b6cd5833c13e","p10_s1_tl","157","windowEvents","undefined","undefined","undefined","undefined","undefined","undefined","undefined","{""focus"":4,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":19,""mousedown"":4,""mouseup"":1,""resize"":0,""scroll"":0,""visibility"":0}","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined"
"4d405c7f-9179-4aa0-899d-b6cd5833c13e","p8_s1_tr","158","choice","completed","undefined","undefined","undefined","100.00","undefined","","{""assignments"":{""concept_justice"":""MC"",""concept_paix"":""MO""},""conceptA"":{""id"":""concept_justice"",""text"":""justice"",""chosenColorCode"":""MC""},""conceptB"":{""id"":""concept_paix"",""text"":""paix"",""chosenColorCode"":""MO""},""responseTime"":7023,""lastEditTime"":7023,""poolOrder"":1,""trialIndex"":35,""pairId"":""MG_LOW_US_LOW_justice_peace_MC_MO"",""mgLevel"":""MG_LOW"",""usLevel"":""US_LOW"",""leftColorCode"":""MO"",""rightColorCode"":""MC"",""swapIndex"":1,""tallerSide"":""right"",""baseTall"":150,""baseShort"":100,""jitter"":5,""tallHeight"":150,""shortHeight"":100,""leftHeight"":100,""rightHeight"":150}","undefined","7937","7937","undefined","undefined","undefined","undefined","undefined","undefined","justice","paix","MC","MO","MG_LOW","US_LOW","MG_LOW_US_LOW_justice_peace_MC_MO","35","1","right","Effacer","undefined","undefined","undefined"
"4d405c7f-9179-4aa0-899d-b6cd5833c13e","p8_s1_tr","158","windowEvents","undefined","undefined","undefined","undefined","undefined","undefined","undefined","{""focus"":4,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":21,""mousedown"":4,""mouseup"":1,""resize"":0,""scroll"":0,""visibility"":0}","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined"
"4d405c7f-9179-4aa0-899d-b6cd5833c13e","p5_s0_tl","159","choice","completed","undefined","undefined","undefined","100.00","undefined","","{""assignments"":{""concept_justice"":""DB"",""concept_mort"":""BK""},""conceptA"":{""id"":""concept_mort"",""text"":""mort"",""chosenColorCode"":""BK""},""conceptB"":{""id"":""concept_justice"",""text"":""justice"",""chosenColorCode"":""DB""},""responseTime"":14515,""lastEditTime"":14515,""poolOrder"":1,""trialIndex"":20,""pairId"":""MG_HIGH_US_HIGH_death_justice_BK_DB"",""mgLevel"":""MG_HIGH"",""usLevel"":""US_HIGH"",""leftColorCode"":""BK"",""rightColorCode"":""DB"",""swapIndex"":0,""tallerSide"":""left"",""baseTall"":150,""baseShort"":100,""jitter"":5,""tallHeight"":148,""shortHeight"":95,""leftHeight"":148,""rightHeight"":95}","undefined","15558","15558","undefined","undefined","undefined","undefined","undefined","undefined","mort","justice","BK","DB","MG_HIGH","US_HIGH","MG_HIGH_US_HIGH_death_justice_BK_DB","20","0","left","Effacer","undefined","undefined","undefined"
"4d405c7f-9179-4aa0-899d-b6cd5833c13e","p5_s0_tl","159","windowEvents","undefined","undefined","undefined","undefined","undefined","undefined","undefined","{""focus"":5,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":27,""mousedown"":5,""mouseup"":1,""resize"":0,""scroll"":0,""visibility"":0}","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined"
"4d405c7f-9179-4aa0-899d-b6cd5833c13e","attention_3","160","choice","completed","undefined","undefined","undefined","100.00","undefined","","{""assignments"":{""concept_rose"":""PK"",""concept_doré"":""GD""},""conceptA"":{""id"":""concept_doré"",""text"":""doré"",""chosenColorCode"":""GD""},""conceptB"":{""id"":""concept_rose"",""text"":""rose"",""chosenColorCode"":""PK""},""responseTime"":13979,""lastEditTime"":13979,""poolOrder"":0,""trialIndex"":50,""pairId"":""ATTENTION_3_gold_pink_GD_PK"",""mgLevel"":""NA"",""usLevel"":""NA"",""leftColorCode"":""PK"",""rightColorCode"":""GD"",""swapIndex"":1,""tallerSide"":""left"",""baseTall"":150,""baseShort"":100,""jitter"":5,""tallHeight"":148,""shortHeight"":102,""leftHeight"":148,""rightHeight"":102}","undefined","14837","14837","undefined","undefined","undefined","undefined","undefined","undefined","doré","rose","GD","PK","NA","NA","ATTENTION_3_gold_pink_GD_PK","50","1","left","Effacer","undefined","undefined","undefined"
"4d405c7f-9179-4aa0-899d-b6cd5833c13e","attention_3","160","windowEvents","undefined","undefined","undefined","undefined","undefined","undefined","undefined","{""focus"":3,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":13,""mousedown"":3,""mouseup"":1,""resize"":0,""scroll"":0,""visibility"":0}","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined"
"4d405c7f-9179-4aa0-899d-b6cd5833c13e","p9_s1_tr","161","choice","completed","undefined","undefined","undefined","100.00","undefined","","{""assignments"":{""concept_banane"":""SY"",""concept_mangue"":""MO""},""conceptA"":{""id"":""concept_banane"",""text"":""banane"",""chosenColorCode"":""SY""},""conceptB"":{""id"":""concept_mangue"",""text"":""mangue"",""chosenColorCode"":""MO""},""responseTime"":3491,""lastEditTime"":3491,""poolOrder"":1,""trialIndex"":39,""pairId"":""MG_LOW_US_HIGH_banana_mango_MO_SY"",""mgLevel"":""MG_LOW"",""usLevel"":""US_HIGH"",""leftColorCode"":""SY"",""rightColorCode"":""MO"",""swapIndex"":1,""tallerSide"":""right"",""baseTall"":150,""baseShort"":100,""jitter"":5,""tallHeight"":149,""shortHeight"":96,""leftHeight"":96,""rightHeight"":149}","undefined","4274","4274","undefined","undefined","undefined","undefined","undefined","undefined","banane","mangue","MO","SY","MG_LOW","US_HIGH","MG_LOW_US_HIGH_banana_mango_MO_SY","39","1","right","Effacer","undefined","undefined","undefined"
"4d405c7f-9179-4aa0-899d-b6cd5833c13e","p9_s1_tr","161","windowEvents","undefined","undefined","undefined","undefined","undefined","undefined","undefined","{""focus"":3,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":12,""mousedown"":3,""mouseup"":1,""resize"":0,""scroll"":0,""visibility"":0}","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined"
"4d405c7f-9179-4aa0-899d-b6cd5833c13e","p3_s1_tl","162","choice","completed","undefined","undefined","undefined","100.00","undefined","","{""assignments"":{""concept_pêche_(fruit)"":""SR"",""concept_banane"":""MH""},""conceptA"":{""id"":""concept_banane"",""text"":""banane"",""chosenColorCode"":""MH""},""conceptB"":{""id"":""concept_pêche_(fruit)"",""text"":""pêche (fruit)"",""chosenColorCode"":""SR""},""responseTime"":4614,""lastEditTime"":4614,""poolOrder"":1,""trialIndex"":14,""pairId"":""MG_HIGH_US_HIGH_banana_peach_MH_SR"",""mgLevel"":""MG_HIGH"",""usLevel"":""US_HIGH"",""leftColorCode"":""SR"",""rightColorCode"":""MH"",""swapIndex"":1,""tallerSide"":""left"",""baseTall"":150,""baseShort"":100,""jitter"":5,""tallHeight"":153,""shortHeight"":95,""leftHeight"":153,""rightHeight"":95}","undefined","5443","5443","undefined","undefined","undefined","undefined","undefined","undefined","banane","pêche (fruit)","MH","SR","MG_HIGH","US_HIGH","MG_HIGH_US_HIGH_banana_peach_MH_SR","14","1","left","Effacer","undefined","undefined","undefined"
"4d405c7f-9179-4aa0-899d-b6cd5833c13e","p3_s1_tl","162","windowEvents","undefined","undefined","undefined","undefined","undefined","undefined","undefined","{""focus"":3,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":19,""mousedown"":4,""mouseup"":3,""resize"":0,""scroll"":0,""visibility"":0}","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined"
"580c2a9b-e985-4b59-9c10-3d2ebdf3b7e5","participantTags","null","participantTags","undefined","undefined","undefined","undefined","undefined","undefined","undefined","[""demo"",""ishihara_block"",""pairwiseBlock_1"",""pairwiseBlock_2"",""pairwiseBlock_3""]","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined"
"580c2a9b-e985-4b59-9c10-3d2ebdf3b7e5","consent","0","welcome_consent","completed","undefined","undefined","undefined","100.00","undefined","","{""prolific_pid"":""N/A"",""expLang"":""fr"",""consented"":true,""signedAtISO"":""2026-02-21T13:59:07.339Z"",""countryTaking"":""Madagascar"",""yearsThere"":17,""countryLongest"":""Madagascar"",""nativeLanguage"":""Malgache"",""otherLanguages"":[""Français""],""age"":17,""gender"":""Woman"",""profession"":""étudiante"",""colorBlindness"":""Non""}","undefined","332747","332747","welcome_consent","fr","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined"
"580c2a9b-e985-4b59-9c10-3d2ebdf3b7e5","consent","0","windowEvents","undefined","undefined","undefined","undefined","undefined","undefined","undefined","{""focus"":11,""input"":24,""keydown"":19,""keyup"":19,""mousemove"":277,""mousedown"":16,""mouseup"":20,""resize"":0,""scroll"":3,""visibility"":0}","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined"
"580c2a9b-e985-4b59-9c10-3d2ebdf3b7e5","ishihara_instructions","1","","completed","undefined","undefined","undefined","100.00","undefined","undefined","undefined","undefined","5486","5486","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined"
"580c2a9b-e985-4b59-9c10-3d2ebdf3b7e5","ishihara_instructions","1","windowEvents","undefined","undefined","undefined","undefined","undefined","undefined","undefined","{""focus"":1,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":16,""mousedown"":1,""mouseup"":0,""resize"":0,""scroll"":1,""visibility"":0}","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined"
"580c2a9b-e985-4b59-9c10-3d2ebdf3b7e5","ishihara_plate_0","2","ishiharaResponse","completed","undefined","undefined","undefined","100.00","undefined","Ishihara plate response","{""plateIndex"":0,""imagePath"":""https://wpivis.github.io/color-exp2/color-exp2/assets/ishihara/ishihara-0.png"",""responseRaw"":""12"",""responseNormalized"":""12"",""correctResponse"":""12"",""correctNormalized"":""12"",""isCorrect"":true,""timestamp"":""2026-02-21T13:59:22.634Z""}","undefined","11341","11341","undefined","fr","ishiharaResponse","0","12","https://wpivis.github.io/color-exp2/color-exp2/assets/ishihara/ishihara-0.png","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined"
"580c2a9b-e985-4b59-9c10-3d2ebdf3b7e5","ishihara_plate_0","2","windowEvents","undefined","undefined","undefined","undefined","undefined","undefined","undefined","{""focus"":0,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":0,""mousedown"":0,""mouseup"":0,""resize"":0,""scroll"":0,""visibility"":0}","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined"
"580c2a9b-e985-4b59-9c10-3d2ebdf3b7e5","ishihara_plate_6","3","ishiharaResponse","completed","undefined","undefined","undefined","100.00","undefined","Ishihara plate response","{""plateIndex"":6,""imagePath"":""https://wpivis.github.io/color-exp2/color-exp2/assets/ishihara/ishihara-6.png"",""responseRaw"":""45"",""responseNormalized"":""45"",""correctResponse"":""45"",""correctNormalized"":""45"",""isCorrect"":true,""timestamp"":""2026-02-21T13:59:30.887Z""}","undefined","6496","6496","undefined","fr","ishiharaResponse","6","45","https://wpivis.github.io/color-exp2/color-exp2/assets/ishihara/ishihara-6.png","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined"
"580c2a9b-e985-4b59-9c10-3d2ebdf3b7e5","ishihara_plate_6","3","windowEvents","undefined","undefined","undefined","undefined","undefined","undefined","undefined","{""focus"":0,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":0,""mousedown"":0,""mouseup"":0,""resize"":0,""scroll"":0,""visibility"":0}","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined"
"580c2a9b-e985-4b59-9c10-3d2ebdf3b7e5","ishihara_plate_4","4","ishiharaResponse","completed","undefined","undefined","undefined","100.00","undefined","Ishihara plate response","{""plateIndex"":4,""imagePath"":""https://wpivis.github.io/color-exp2/color-exp2/assets/ishihara/ishihara-4.png"",""responseRaw"":""74"",""responseNormalized"":""74"",""correctResponse"":""74"",""correctNormalized"":""74"",""isCorrect"":true,""timestamp"":""2026-02-21T13:59:37.507Z""}","undefined","5471","5471","undefined","fr","ishiharaResponse","4","74","https://wpivis.github.io/color-exp2/color-exp2/assets/ishihara/ishihara-4.png","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined"
"580c2a9b-e985-4b59-9c10-3d2ebdf3b7e5","ishihara_plate_4","4","windowEvents","undefined","undefined","undefined","undefined","undefined","undefined","undefined","{""focus"":0,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":0,""mousedown"":0,""mouseup"":0,""resize"":0,""scroll"":0,""visibility"":0}","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined"
"580c2a9b-e985-4b59-9c10-3d2ebdf3b7e5","ishihara_plate_2","5","ishiharaResponse","completed","undefined","undefined","undefined","100.00","undefined","Ishihara plate response","{""plateIndex"":2,""imagePath"":""https://wpivis.github.io/color-exp2/color-exp2/assets/ishihara/ishihara-2.png"",""responseRaw"":""5"",""responseNormalized"":""5"",""correctResponse"":""5"",""correctNormalized"":""5"",""isCorrect"":true,""timestamp"":""2026-02-21T13:59:49.445Z""}","undefined","11275","11275","undefined","fr","ishiharaResponse","2","5","https://wpivis.github.io/color-exp2/color-exp2/assets/ishihara/ishihara-2.png","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined"
